timestamp,ECG_Raw
3295585,-3297
3295590,-3432
3295609,-3391
3295630,-3196
3295670,-2894
3295676,-2866
3295696,-3005
3295717,-3103
3295758,-2832
3295796,-2501
3295802,-2587
3295941,-2740
3295984,-3043
3296025,-3202
3296031,-3547
3296053,-3516
3296093,-3451
3296099,-3452
3296117,-3226
3296139,-2925
3296179,-2742
3296184,-2942
3296203,-3072
3296224,-2847
3296265,-2305
3296270,-2140
3296290,-2520
3296310,-3119
3296350,-3195
3296356,-2865
3296376,-2618
3296397,-2955
3296438,-3456
3296443,-3680
3296462,-3402
3296483,-3132
3296524,-3053
3296529,-3147
3296547,-3042
3296569,-2861
3296609,-2647
3296615,-2511
3296633,-2204
3296688,-1856
3296729,-1855
3296740,-2214
3296780,-1912
3296785,-1730
3296804,-1879
3296825,-2363
3296866,-2675
3296871,-2650
3296889,-2309
3296911,-2103
3296951,-2107
3296957,-2334
3296975,-2411
3297085,-2347
3297163,-2233
3297205,-1239
3297226,-999
3297248,-992
3297288,-1096
3297293,-1255
3297311,-1223
3297333,-1251
3297373,-1470
3297378,-1938
3297399,-2162
3297419,-2005
3297459,-1590
3297464,-1439
3297484,-1568
3297506,-1795
3297546,-1707
3297551,-1467
3297569,-1231
3297591,-1218
3297664,-1153
3297676,-1127
3297716,-1333
3297721,-1299
3297740,-816
3297761,-413
3297801,-441
3297806,-958
3297826,-1278
3297848,-1091
3297888,-524
3297893,-350
3297912,-719
3297933,-1310
3297973,-1438
3297978,-1207
3297999,-962
3298020,-1129
3298060,-1390
3298065,-1493
3298084,-1249
3298105,-991
3298244,-780
3298287,-898
3298328,-470
3298336,-878
3298357,-947
3298397,-675
3298402,-430
3298422,-326
3298444,-416
3298483,-360
3298489,-177
3298507,132
3298528,283
3298601,352
3298613,483
3298653,511
3298658,285
3298678,86
3298699,103
3298739,523
3298744,892
3298764,917
3298786,470
3298826,158
3298831,285
3298851,758
3298949,867
3298991,-84
3299032,188
3299039,244
3299079,641
3299084,859
3299104,830
3299124,668
3299163,802
3299169,1087
3299189,1301
3299210,1137
3299250,901
3299255,847
3299275,1214
3299384,1674
3299461,1847
3299467,1542
3299507,1222
3299526,1080
3299548,1225
3299588,1375
3299593,1374
3299613,1443
3299633,1535
3299673,1672
3299711,1632
3299718,1418
3299758,1444
3299763,1411
3299783,1322
3299805,1096
3299845,1044
3299850,1103
3299868,1238
3299890,1149
3299930,958
3299935,758
3299955,817
3299976,950
3300016,1106
3300021,1109
3300041,1116
3300063,1046
3300103,992
3300108,892
3300128,948
3300149,1011
3300189,1065
3300194,880
3300213,689
3300234,605
3300274,765
3300279,836
3300299,776
3300320,599
3300360,694
3300365,930
3300385,1097
3300407,841
3300545,464
3300588,66
3300628,502
3300637,577
3300675,291
3300714,152
3300722,420
3300743,528
3300783,498
3300788,275
3300808,186
3300830,283
3300869,593
3300874,765
3300894,708
3300916,389
3300955,220
3300960,260
3300980,529
3301002,621
3301041,439
3301047,14
3301066,-183
3301088,-110
3301128,133
3301133,105
3301153,-97
3301174,-266
3301213,-68
3301219,161
3301238,125
3301260,-367
3301300,-785
3301305,-834
3301325,-501
3301346,-386
3301386,-650
3301391,-1099
3301411,-1156
3301431,-890
3301470,-585
3301476,-683
3301514,-949
3301519,-1132
3301558,-976
3301563,-868
3301582,-1020
3301690,-1545
3301767,-1728
3301774,-2039
3301814,-1785
3301833,-1421
3301854,-1733
3301894,-2131
3301899,-2415
3301919,-2407
3301941,-2472
3301981,-2703
3301986,-3089
3302004,-3214
3302026,-3119
3302066,-2939
3302071,-3016
3302091,-3104
3302113,-2999
3302153,-2527
3302158,-2132
3302178,-2086
3302198,-2471
3302238,-2796
3302243,-2911
3302263,-2772
3302285,-2735
3302325,-2810
3302330,-3013
3302350,-3076
3302388,-3074
3302428,-2919
3302434,-2532
3302456,-2475
3302495,-2539
3302501,-2777
3302521,-2873
3302542,-2779
3302582,-2432
3302587,-2135
3302607,-1836
3302627,-1493
3302667,-844
3302672,-120
3302692,461
3302714,526
3302852,335
3302895,-1199
3302935,-2457
3302943,-3098
3302965,-3861
3303004,-4791
3303010,-5636
3303030,-5964
3303051,-5932
3303091,-5747
3303096,-5806
3303116,-6004
3303138,-6211
3303178,-6123
3303183,-5932
3303202,-5708
3303224,-5669
3303264,-5701
3303269,-5924
3303307,-6221
3303312,-6549
3303353,-6588
3303374,-6171
3303395,-6175
3303436,-6268
3303441,-6266
3303459,-5930
3303481,-5625
3303522,-5546
3303527,-5763
3303545,-5860
3303567,-5771
3303607,-5522
3303613,-5470
3303631,-5520
3303653,-5610
3303693,-5555
3303698,-5556
3303717,-5538
3303739,-5503
3303779,-5258
3303784,-5042
3303803,-4933
3303824,-5045
3303865,-5044
3303870,-4944
3303889,-4799
3303997,-4915
3304076,-5703
3304082,-5329
3304122,-5132
3304140,-5614
3304162,-5879
3304572,-5864
3304730,-5343
3304810,-5686
3304852,-4576
3304893,-4581
3304906,-4439
3304947,-4417
3304952,-4513
3304970,-4539
3304992,-4575
3305131,-4510
3305175,-4321
3305215,-4247
3305221,-4504
3305243,-4567
3305283,-4297
3305289,-3945
3305307,-3723
3305329,-3921
3305369,-4245
3305374,-4444
3305394,-4248
3305416,-4030
3305456,-4044
3305462,-4437
3305480,-4755
3305502,-4759
3305542,-4345
3305547,-4000
3305566,-3911
3305587,-4175
3305628,-4396
3305633,-4492
3305653,-4409
3305691,-4452
3305731,-4578
3305737,-4917
3305759,-4872
3305799,-4597
3305805,-4352
3305823,-4158
3305845,-4181
3305885,-4185
3305890,-4159
3305909,-3994
3305931,-3955
3305971,-4051
3305976,-4345
3305995,-4547
3306016,-4654
3306057,-4577
3306062,-4491
3306082,-4330
3306104,-4249
3306144,-4222
3306149,-4407
3306168,-4595
3306276,-4761
3306353,-4961
3306360,-4812
3306400,-4532
3306419,-4375
3306441,-4592
3306481,-4744
3306486,-4788
3306505,-4615
3306526,-4528
3306566,-4586
3306604,-4887
3306612,-5158
3306652,-4882
3306657,-4621
3306676,-4581
3306697,-4942
3306737,-5288
3306742,-5336
3306761,-4919
3306783,-4594
3306823,-4700
3306828,-5292
3306848,-5683
3306870,-5544
3306910,-4956
3306915,-4649
3306933,-4766
3306955,-5049
3306995,-4938
3307000,-4698
3307020,-4666
3307042,-5083
3307082,-5395
3307087,-5270
3307106,-4796
3307127,-4691
3307167,-5026
3307173,-5425
3307193,-5190
3307213,-4518
3307253,-3943
3307258,-4051
3307278,-4521
3307300,-4862
3307438,-4653
3307514,-4205
3307556,-2885
3307597,-2913
3307613,-2863
3307634,-2881
3307674,-2778
3307679,-2738
3307698,-2738
3307720,-2855
3307759,-2816
3307765,-2679
3307785,-2487
3307806,-2556
3307846,-2707
3307851,-2800
3307870,-2618
3307892,-2436
3307931,-2292
3307937,-2222
3307957,-1890
3307978,-1391
3308018,-886
3308023,-757
3308042,-862
3308063,-1024
3308103,-911
3308108,-727
3308128,-616
3308150,-843
3308189,-1154
3308195,-1399
3308215,-1343
3308236,-1192
3308276,-1029
3308314,-1064
3308320,-1080
3308360,-851
3308365,-590
3308385,-321
3308407,-286
3308446,-372
3308451,-554
3308471,-557
3308580,-466
3308657,-953
3308664,-517
3308703,-696
3308722,-549
3308744,-475
3308784,-664
3308789,-1093
3308809,-1278
3308830,-1172
3308870,-881
3308875,-822
3308895,-890
3308917,-972
3308957,-806
3308962,-652
3308980,-638
3309002,-880
3309041,-1030
3309047,-1060
3309067,-947
3309088,-1003
3309128,-1119
3309133,-1225
3309153,-1075
3309175,-889
3309215,-724
3309253,-776
3309260,-917
3309300,-869
3309305,-888
3309323,-871
3309345,-884
3309384,-777
3309390,-661
3309410,-448
3309431,-284
3309471,-116
3309476,-89
3309496,-64
3309517,-102
3309557,-75
3309562,-102
3309582,-44
3309603,18
3309742,184
3309785,245
3309849,70
3309891,475
3309932,218
3309937,553
3309977,862
3309982,673
3310002,244
3310024,-80
3310063,46
3310068,265
3310088,346
3310110,100
3310150,-140
3310155,-224
3310175,30
3310196,374
3310236,676
3310241,581
3310279,235
3310284,-123
3310324,-7
3310346,722
3310367,461
3310407,38
3310412,-14
3310432,635
3310453,1316
3310493,1446
3310498,916
3310517,525
3310538,723
3310578,1435
3310583,1943
3310603,2061
3310625,1933
3310665,2143
3310670,2678
3310690,3411
3310710,3961
3310750,4395
3310755,4623
3310775,4729
3310884,4558
3310962,4032
3310968,1503
3311008,1439
3311026,1078
3311048,157
3311087,-735
3311092,-1092
3311112,-693
3311134,-154
3311174,99
3311179,-84
3311199,-187
3311220,-10
3311293,413
3311304,737
3311344,978
3311349,1036
3311369,735
3311391,140
3311431,-94
3311436,143
3311454,601
3311476,587
3311516,91
3311521,-558
3311541,-754
3311562,-603
3311602,-318
3311607,-281
3311627,-362
3311649,-535
3311688,-605
3311694,-657
3311714,-531
3311735,-347
3311775,-124
3311780,-197
3311798,-472
3311820,-837
3311860,-894
3311865,-667
3311885,-259
3311907,-77
3312045,-91
3312088,27
3312129,312
3312136,177
3312158,261
3312198,662
3312203,1027
3312223,1162
3312261,912
3312301,694
3312307,946
3312328,1074
3312368,1065
3312374,927
3312394,938
3312415,967
3312455,1045
3312460,1059
3312479,1232
3312500,1448
3312540,1659
3312546,1606
3312566,1468
3312587,1317
3312628,1402
3312633,1559
3312651,1742
3312673,1721
3312713,1601
3312718,1380
3312737,1351
3312758,1402
3312799,1454
3312804,1222
3312824,904
3312845,724
3312886,981
3312891,1353
3312909,1580
3312931,1428
3312971,1294
3312976,1361
3312995,1684
3313016,1797
3313057,1623
3313193,1245
3313273,1174
3313315,598
3313330,877
3313351,1201
3313392,1253
3313397,997
3313415,978
3313437,1278
3313477,1667
3313482,1587
3313502,1124
3313524,613
3313564,561
3313569,725
3313587,803
3313609,519
3313649,237
3313654,166
3313674,413
3313696,547
3313735,468
3313740,183
3313760,83
3313782,93
3313822,160
3313827,29
3313845,-76
3313868,-75
3313908,161
3313913,312
3313932,335
3313953,188
3313993,102
3313998,-57
3314018,-279
3314039,-641
3314080,-844
3314085,-919
3314123,-840
3314128,-841
3314168,-767
3314188,-437
3314210,-492
3314349,-752
3314392,-2088
3314433,-1727
3314441,-1493
3314461,-1791
3314501,-1901
3314506,-1822
3314526,-1633
3314548,-1666
3314588,-1772
3314593,-1938
3314612,-1987
3314633,-2074
3314673,-2099
3314678,-2104
3314698,-1925
3314720,-1744
3314760,-1592
3314765,-1620
3314784,-1620
3314806,-1624
3314845,-1487
3314851,-1366
3314871,-1235
3314892,-1247
3314932,-1269
3314938,-1351
3314956,-1288
3314978,-1228
3315018,-1144
3315056,-1239
3315063,-1427
3315103,-1336
3315109,-1282
3315127,-1236
3315149,-1283
3315189,-1186
3315194,-1054
3315214,-912
3315236,-982
3315276,-1071
3315281,-1175
3315299,-1164
3315321,-1237
3315361,-1302
3315366,-1371
3315386,-1273
3315493,-1218
3315571,-1249
3315578,-2156
3315618,-2060
3315637,-1851
3315658,-2072
3315698,-2256
3315704,-2299
3315722,-2063
3315744,-1856
3315784,-1732
3315789,-1845
3315809,-1942
3315831,-1999
3315871,-1815
3315876,-1540
3315894,-1180
3316052,-993
3316130,-1890
3316172,-2471
3316212,-1747
3316228,-1558
3316249,-1468
3316288,-1321
3316294,-1280
3316314,-1234
3316336,-1295
3316375,-1411
3316381,-1688
3316401,-1795
3316421,-1558
3316460,-917
3316466,-516
3316486,-694
3316507,-1390
3316646,-1830
3316689,-2494
3316730,-1466
3316737,-1097
3316759,-1028
3316799,-949
3316804,-1077
3316822,-1187
3316844,-1179
3316884,-939
3316889,-870
3316909,-1028
3316931,-1305
3316971,-1197
3316976,-774
3316996,-300
3317017,-281
3317090,-582
3317101,-1398
3317141,-1656
3317147,-2091
3317165,-2399
3317187,-2541
3317227,-2395
3317232,-2194
3317252,-1919
3317272,-1732
3317312,-1536
3317317,-1451
3317337,-1355
3317359,-1363
3317399,-1366
3317404,-1478
3317424,-1586
3317444,-1763
3317484,-1764
3317489,-1585
3317509,-1101
3317531,-627
3317571,-318
3317576,-427
3317596,-724
3317618,-1029
3317658,-1068
3317663,-1077
3317681,-1198
3317790,-1655
3317867,-1535
3317874,-1414
3317914,-1417
3317933,-1127
3317971,-938
3318011,-728
3318018,-656
3318040,-652
3318080,-414
3318085,-76
3318103,298
3318125,440
3318165,464
3318170,355
3318190,289
3318211,186
3318251,266
3318256,520
3318276,1024
3318298,1426
3318338,1663
3318343,1667
3318362,1766
3318383,1901
3318424,2000
3318429,1767
3318447,1329
3318469,703
3318509,103
3318514,-533
3318534,-964
3318556,-1228
3318596,-1347
3318601,-1740
3318619,-2439
3318641,-3205
3318681,-3374
3318686,-2928
3318706,-2251
3318728,-2077
3318768,-2413
3319241,-2916
3319468,-1719
3319549,-2297
3319591,-1629
3319632,-1186
3319638,-1518
3319677,-1353
3319683,-1045
3319701,-815
3319723,-998
3319762,-1271
3319768,-1346
3319788,-1004
3319809,-676
3319849,-626
3319854,-945
3319874,-1187
3319896,-1217
3319935,-991
3319940,-849
3319959,-784
3319981,-810
3320020,-721
3320025,-681
3320045,-623
3320067,-608
3320106,-441
3320112,-279
3320132,-176
3320153,-282
3320193,-296
3320198,-135
3320218,250
3320239,409
3320377,214
3320421,-423
3320494,-737
3320536,-194
3320551,-190
3320573,-313
3320613,-443
3320618,-538
3320638,-381
3320737,-188
3320778,-132
3320819,747
3320827,954
3320867,845
3320872,792
3320892,902
3320913,880
3320953,737
3320958,493
3320976,447
3320998,474
3321037,505
3321043,314
3321063,134
3321084,98
3321124,415
3321129,778
3321149,1021
3321170,922
3321210,738
3321215,582
3321235,652
3321257,728
3321297,754
3321302,523
3321322,235
3321343,-32
3321383,-54
3321388,10
3321408,166
3321544,213
3321622,-110
3321664,-396
3321678,-452
3321719,-195
3321724,-260
3321742,-553
3321764,-901
3321804,-965
3321809,-916
3321829,-846
3321851,-920
3321891,-913
3321896,-886
3321914,-816
3321936,-930
3321976,-1082
3321981,-1242
3322001,-1246
3322023,-1303
3322063,-1348
3322068,-1409
3322086,-1254
3322108,-1084
3322148,-969
3322153,-1126
3322172,-1330
3322193,-1531
3322233,-1526
3322239,-1492
3322259,-1400
3322280,-1439
3322320,-1543
3322326,-1770
3322344,-1823
3322366,-1608
3322439,-1048
3322450,-865
3322490,-1196
3322495,-1267
3322514,-953
3322536,-655
3322575,-516
3322581,-678
3322688,-893
3322730,-352
3322771,-1067
3322788,-1337
3322828,-943
3322833,-747
3322853,-859
3322875,-1171
3322915,-1165
3322920,-893
3322938,-558
3322960,-581
3323000,-773
3323005,-923
3323025,-745
3323047,-584
3323086,-647
3323092,-1023
3323112,-1210
3323133,-1001
3323173,-445
3323178,-113
3323197,-144
3323218,-451
3323258,-547
3323263,-447
3323283,-253
3323321,-270
3323361,-344
3323369,-462
3323390,-506
3323430,-436
3323435,-318
3323454,-103
3323475,-113
3323515,-306
3323520,-581
3323540,-540
3323562,-316
3323602,-99
3323607,-263
3323627,-579
3323648,-810
3323688,-679
3323693,-476
3323712,-338
3323832,-451
3323909,-773
3323951,-117
3323962,-114
3323984,-46
3324023,128
3324029,159
3324048,70
3324070,-201
3324110,-352
3324115,-369
3324135,-176
3324157,-47
3324196,45
3324201,4
3324221,-1
3324242,-115
3324282,-206
3324287,-295
3324325,-206
3324331,-128
3324371,-96
3324391,-306
3324413,-225
3324453,67
3324458,215
3324478,167
3324499,-77
3324539,-138
3324544,-24
3324564,212
3324585,271
3324625,334
3324630,456
3324650,728
3324670,771
3324710,525
3324715,97
3324735,17
3324757,240
3324796,464
3324801,151
3324821,-455
3324843,-877
3324981,-609
3325025,472
3325065,364
3325073,44
3325094,222
3325134,352
3325139,322
3325159,522
3325180,890
3325220,1131
3325225,761
3325245,141
3325267,-213
3325306,22
3325344,237
3325352,-775
3325391,-1277
3325396,-1184
3325416,-579
3325438,-128
3325478,21
3325483,-65
3325502,-35
3325524,39
3325564,166
3325569,168
3325589,200
3325610,133
3325650,95
3325655,37
3325673,133
3325695,164
3325735,116
3325740,-48
3325760,55
3325781,453
3325821,994
3325826,1176
3325846,1075
3325868,955
3325908,1264
3325913,1725
3325932,1946
3325953,1571
3325993,1022
3325998,662
3326018,705
3326126,708
3326205,1697
3326248,4332
3326267,4507
3326289,4422
3326363,4543
3326373,3614
3326415,2803
3326420,2277
3326437,2138
3326458,1822
3326500,1146
3326505,269
3326524,-141
3326545,-83
3326587,60
3326592,-312
3326610,-940
3326632,-1281
3326673,-842
3326695,179
3326715,-334
3326757,-1083
3326762,-1430
3326780,-1027
3326802,-473
3326843,-292
3326849,-683
3326867,-1058
3326889,-1061
3326930,-609
3326952,-150
3326974,-296
3327015,-286
3327037,-109
3327058,-312
3327100,-542
3327105,-642
3327122,-375
3327144,-48
3327284,191
3327329,160
3327403,164
3327447,15
3327458,307
3327478,190
3327519,68
3327524,-31
3327542,72
3327565,204
3327607,351
3327627,144
3327649,-140
3327690,-281
3327695,-299
3327714,-104
3327735,48
3327776,133
3327782,2
3327800,-126
3327821,-203
3327863,-52
3327868,116
3327886,267
3327907,183
3327949,45
3327954,-121
3327972,-69
3327994,68
3328035,221
3328040,122
3328058,-49
3328080,-161
3328121,53
3328126,360
3328145,599
3328166,532
3328208,452
3328230,773
3328251,894
3328293,817
3328314,500
3328450,507
3328532,560
3328575,-26
3328584,887
3328626,993
3328631,691
3328649,537
3328671,721
3328712,1171
3328718,1310
3328736,1111
3328758,784
3328799,782
3328820,866
3328841,419
3328883,74
3328888,158
3328906,686
3328928,1003
3328969,914
3328974,594
3328993,563
3329014,702
3329056,715
3329061,307
3329078,-61
3329101,-70
3329142,301
3329164,291
3329186,86
3329227,378
3329249,1284
3329271,1101
3329312,788
3329333,693
3329355,484
3329396,56
3329401,-355
3329419,-311
3329457,-77
3329597,86
3329642,-276
3329684,-274
3329692,-608
3329733,-382
3329738,-139
3329756,-122
3329778,-432
3329819,-585
3329824,-480
3329841,-216
3329863,-241
3329904,-428
3329909,-553
3329928,-341
3329949,-124
3329990,-94
3329995,-371
3330014,-579
3330035,-691
3330076,-733
3330081,-959
3330100,-1145
3330122,-1172
3330163,-897
3330168,-677
3330186,-567
3330208,-582
3330249,-426
3330254,-206
3330273,36
3330294,93
3330335,135
3330340,64
3330359,-74
3330380,-368
3330454,-461
3330464,-33
3330505,-481
3330510,-943
3330529,-827
3330550,-363
3330592,-24
3330597,-257
3330615,-609
3330636,-659
3330776,-201
3330821,176
3330863,285
3330869,-32
3330887,-348
3330928,-349
3330933,-104
3330952,228
3330973,222
3331015,-6
3331019,-253
3331038,-185
3331059,0
3331100,173
3331105,110
3331124,7
3331145,-144
3331186,-127
3331191,4
3331209,323
3331231,509
3331272,467
3331277,150
3331296,21
3331317,177
3331358,499
3331363,476
3331382,166
3331403,-147
3331477,2
3331487,282
3331528,-42
3331533,-190
3331551,-50
3331652,11
3331695,154
3331737,88
3331743,434
3331784,649
3331804,199
3331914,-129
3331994,-150
3332037,181
3332053,985
3332075,935
3332116,665
3332121,383
3332140,396
3332161,517
3332202,630
3332207,490
3332226,263
3332247,1
3332288,-84
3332293,-144
3332312,-124
3332333,-147
3332374,-53
3332379,55
3332398,162
3332419,9
3332460,-232
3332465,-388
3332484,-142
3332505,261
3332546,566
3332552,479
3332570,303
3332608,230
3332649,412
3332655,481
3332677,342
3332718,341
3332723,311
3332742,233
3332763,11
3332804,-34
3332809,65
3332828,283
3332849,358
3332891,436
3332896,505
3332914,624
3332936,560
3333075,454
3333120,-169
3333163,411
3333168,434
3333185,167
3333227,155
3333232,288
3333250,456
3333272,377
3333313,160
3333318,-164
3333336,-345
3333358,-427
3333399,-279
3333404,-75
3333423,163
3333444,180
3333486,110
3333491,66
3333509,349
3333531,718
3333572,922
3333594,113
3333632,-224
3333674,-117
3333679,13
3333701,-288
3333742,-364
3333763,436
3333786,651
3333827,508
3333848,-50
3333870,-49
3333911,119
3333916,130
3333934,67
3333956,-54
3333997,20
3334002,212
3334020,530
3334042,728
3334083,879
3334088,987
3334107,1240
3334219,1430
3334300,2247
3334344,4091
3334356,5094
3334378,5273
3334421,5300
3334441,4936
3334463,4414
3334506,3697
3334526,2101
3334548,1416
3334591,814
3334611,-340
3334633,-640
3334675,-668
3334680,-686
3334699,-649
3335083,-578
3335383,-193
3335546,-48
3335630,-239
3335675,-507
3335689,-347
3335710,-151
3335752,134
3335773,141
3335795,-194
3335837,-315
3335842,-68
3335860,520
3335882,921
3335924,958
3335944,413
3335966,398
3336008,611
3336030,682
3336052,550
3336094,549
3336115,583
3336136,480
3336178,447
3336199,540
3336222,509
3336264,431
3336285,280
3336306,297
3336348,391
3336369,532
3336390,639
3336531,822
3336576,887
3336619,444
3336624,463
3336643,380
3336684,258
3336705,429
3336743,766
3336785,1007
3336791,775
3336812,818
3336854,1197
3336859,1502
3336877,1561
3336899,1329
3336940,1189
3336961,1313
3336983,1341
3337024,1383
3337029,1361
3337048,1308
3337070,1020
3337111,725
3337116,577
3337134,820
3337156,1142
3337197,1308
3337202,1121
3337219,953
3337241,945
3337282,1190
3337287,1322
3337306,1293
3337327,1054
3337368,856
3337373,642
3337392,503
3337413,336
3337454,330
3337459,374
3337477,469
3337499,330
3337539,66
3337544,-236
3337564,-245
3337701,-77
3337780,-120
3337822,-419
3337835,-432
3337875,-501
3337880,-524
3337899,-375
3337921,-286
3337961,-228
3337966,-229
3337985,-89
3338006,-5
3338046,1
3338051,-230
3338071,-471
3338093,-673
3338133,-648
3338138,-550
3338158,-408
3338178,-468
3338219,-568
3338224,-626
3338244,-337
3338265,83
3338306,422
3338311,320
3338329,3
3338350,-287
3338391,-237
3338396,-114
3338416,-45
3338437,-175
3338478,-206
3338483,-133
3338501,45
3338523,47
3338563,-15
3338568,-142
3338606,-112
3338611,-86
3338651,-58
3338673,-355
3338695,-550
3338735,-581
3338740,-511
3338844,-279
3338887,253
3338928,290
3338946,52
3338986,198
3338991,227
3339011,67
3339033,-272
3339073,-349
3339078,-172
3339096,111
3339118,121
3339158,19
3339163,-31
3339183,183
3339205,320
3339245,253
3339250,-63
3339269,-208
3339290,-147
3339331,71
3339335,61
3339355,-117
3339377,-442
3339417,-580
3339422,-533
3339441,-227
3339462,72
3339503,294
3339508,258
3339528,181
3339566,134
3339606,295
3339612,441
3339634,197
3339674,-66
3339679,-260
3339699,-212
3339719,-139
3339759,-84
3339764,-177
3339784,-156
3339806,9
3339846,378
3339851,584
3339870,604
3339988,485
3340066,181
3340109,-440
3340120,-1222
3340141,-1263
3340182,-875
3340187,-504
3340206,-343
3340227,-519
3340268,-641
3340273,-528
3340293,-72
3340314,289
3340355,337
3340360,-21
3340378,-278
3340400,-205
3340440,220
3340445,481
3340465,461
3340485,238
3340525,236
3340531,388
3340551,552
3340588,442
3340629,236
3340635,30
3340656,61
3340697,158
3340702,223
3340722,420
3340743,587
3340784,709
3340789,581
3340807,368
3340829,164
3340869,288
3340874,593
3340894,907
3340916,813
3340956,482
3340962,190
3340980,366
3341001,729
3341140,912
3341185,-295
3341226,-708
3341232,-501
3341251,-423
3341292,-325
3341297,-212
3341317,3
3341338,75
3341379,57
3341384,-4
3341402,179
3341425,433
3341466,643
3341471,535
3341489,347
3341511,206
3341551,298
3341556,337
3341594,253
3341599,11
3341640,-49
3341660,333
3341682,408
3341722,358
3341727,220
3341746,271
3341767,377
3341808,470
3341813,263
3341831,-40
3341854,-272
3341895,-114
3341900,224
3341918,614
3341940,773
3341980,948
3341985,1253
3342004,1856
3342026,2429
3342066,2841
3342072,2999
3342090,3214
3342112,3488
3342153,3827
3342158,3915
3342177,3823
3342285,3575
3342365,962
3342409,-980
3342426,-1442
3342525,-1408
3342568,-1037
3342611,-734
3342616,-976
3342658,-1134
3342678,-623
3342716,-426
3342758,-519
3342763,-749
3342785,-415
3342826,-42
3342831,-108
3342849,-494
3342871,-937
3342912,-1026
3342917,-899
3342936,-627
3342957,-454
3342999,-271
3343004,-177
3343022,-89
3343043,-120
3343084,-84
3343090,-35
3343108,92
3343129,82
3343170,16
3343175,-145
3343194,-205
3343215,-293
3343256,-318
3343261,-370
3343280,-287
3343301,-226
3343440,-174
3343485,-187
3343527,-599
3343533,-43
3343553,26
3343593,-219
3343599,-567
3343617,-499
3343638,-160
3343712,98
3343721,-847
3343763,-531
3343768,-151
