timestamp,ECG_Raw
12702,-2349
12707,-2355
12726,-2300
12749,-2118
12788,-1896
12793,-1777
12813,-1807
12834,-1880
12873,-1879
12878,-1850
12899,-1944
12921,-2191
12960,-2432
12965,-2502
12985,-2434
13006,-2413
13045,-2513
13050,-2596
13071,-2527
13092,-2358
13132,-2264
13137,-2296
13156,-2322
13179,-2230
13218,-2098
13223,-2085
13269,-2192
13309,-2165
13327,-2156
13349,-2266
13486,-2295
13529,-2547
13569,-2321
13578,-2776
13601,-2631
13640,-2296
13645,-2052
13665,-2060
13686,-2231
13725,-2392
13730,-2439
13752,-2409
13773,-2366
13812,-2340
13817,-2345
13837,-2396
13858,-2465
13897,-2474
13902,-2372
13924,-2176
13945,-2038
13984,-2086
13989,-2274
14009,-2401
14030,-2303
14069,-2078
14074,-1988
14095,-2190
14117,-2561
14156,-2783
14161,-2671
14180,-2397
14203,-2286
14242,-2461
14247,-2700
14267,-2699
14313,-2363
14352,-1567
14373,-1534
14412,-1477
14417,-1285
14438,-1087
14459,-1000
14498,-1027
14503,-1107
14523,-1216
14631,-1348
14707,-1468
14713,-1087
14752,-876
14757,-884
14775,-1030
14798,-1056
14837,-843
14842,-589
14861,-573
14883,-813
14922,-1051
14926,-1058
14948,-938
14969,-948
15008,-1117
15013,-1206
15034,-1029
15055,-747
15094,-714
15099,-1024
15120,-1340
15142,-1280
15180,-911
15185,-669
15206,-844
15228,-1249
15267,-1444
15272,-1280
15293,-1020
15439,-979
15516,-1657
15557,-1409
15562,-1815
15601,-1796
15606,-1590
15628,-1442
15649,-1567
15786,-1901
15829,-2319
15869,-1915
15879,-1716
15901,-2001
15940,-2142
15945,-1975
15964,-1729
15986,-1710
16025,-1951
16030,-2195
16051,-2228
16072,-2117
16112,-2087
16117,-2220
16137,-2394
16158,-2492
16197,-2510
16202,-2533
16223,-2576
16245,-2586
16284,-2532
16289,-2467
16309,-2432
16331,-2365
16371,-2217
16376,-2039
16396,-1910
16417,-1813
16456,-1611
16461,-1241
16481,-813
16518,-508
16557,-396
16566,-234
16589,-9
16628,176
16632,121
16652,-301
16674,-1014
16713,-1760
16718,-2283
16739,-2568
16760,-2879
16799,-3434
16804,-4074
16825,-4393
16932,-4184
17009,-3007
17015,-1898
17054,-2025
17076,-1902
17097,-1676
17137,-1593
17142,-1704
17163,-1869
17184,-1901
17223,-1737
17228,-1525
17248,-1473
17269,-1611
17308,-1731
17313,-1647
17334,-1450
17356,-1419
17395,-1606
17400,-1757
17421,-1608
17442,-1266
17481,-1126
17486,-1332
17506,-1563
17544,-1471
17583,-1146
17592,-1357
17613,-1743
17652,-1776
17657,-1473
17678,-1271
17699,-1452
17738,-1789
17743,-1884
17764,-1644
17785,-1359
17824,-1313
17829,-1463
17850,-1542
17871,-1415
17910,-1213
17915,-1161
17935,-1327
17958,-1538
18095,-1557
18138,-1402
18178,-1056
18187,-1434
18208,-1468
18247,-1292
18252,-1105
18273,-1081
18294,-1177
18333,-1235
18338,-1185
18360,-1097
18381,-1064
18420,-1116
18425,-1231
18445,-1382
18467,-1494
18506,-1500
18511,-1411
18549,-1312
18554,-1258
18593,-1194
18598,-1044
18617,-872
18639,-804
18678,-874
18683,-957
18704,-935
18725,-853
18764,-839
18769,-907
18790,-919
18811,-813
18850,-709
18855,-740
18876,-845
18897,-832
18936,-663
18941,-547
18962,-707
18984,-1074
19023,-1299
19028,-1129
19047,-700
19069,-391
19108,-469
19112,-820
19134,-1115
19242,-1111
19318,-1657
19324,-1131
19363,-990
19385,-1176
19407,-1052
19446,-818
19450,-747
19472,-995
19493,-1384
19532,-1607
19537,-1534
19557,-1329
19594,-1274
19633,-1467
19642,-1811
19664,-1621
19703,-1348
19708,-1253
19729,-1408
19750,-1623
19789,-1673
19794,-1554
19814,-1470
19835,-1588
19874,-1831
19879,-1983
19901,-1948
19922,-1863
19961,-1908
19966,-2077
19987,-2216
20009,-2210
20048,-2095
20053,-1983
20072,-1903
20094,-1846
20133,-1815
20138,-1842
20159,-1917
20180,-1973
20220,-1993
20225,-1971
20244,-1936
20266,-1905
20404,-1904
20446,-1931
20486,-2177
20497,-2241
20518,-2174
20557,-2059
20562,-1920
20600,-1832
20604,-1879
20644,-2005
20648,-2025
20668,-1844
20690,-1626
20729,-1636
20734,-1907
20755,-2174
20776,-2191
20815,-2035
20820,-2008
20840,-2213
20863,-2424
20902,-2370
20907,-2086
20927,-1875
20948,-1923
20987,-2088
20992,-2098
21013,-1923
21035,-1794
21074,-1896
21079,-2124
21098,-2183
21120,-1957
21159,-1697
21164,-1706
21185,-1985
21206,-2214
21245,-2116
21250,-1781
21272,-1561
21293,-1649
21332,-1878
21337,-1949
21357,-1771
21378,-1560
21417,-1526
21554,-1620
21632,-1830
21707,-1921
21748,-1595
21788,-1992
21795,-1784
21834,-1633
21839,-1747
21861,-1963
21882,-1988
21921,-1777
21926,-1585
21947,-1618
21969,-1788
22008,-1878
22013,-1829
22032,-1762
22054,-1763
22093,-1753
22098,-1656
22119,-1551
22140,-1605
22179,-1831
22184,-2038
22206,-2018
22227,-1766
22266,-1467
22271,-1345
22291,-1436
22312,-1577
22351,-1539
22356,-1227
22377,-830
22398,-665
22437,-891
22442,-1335
22463,-1642
22485,-1648
22524,-1491
22529,-1393
22566,-1413
22571,-1427
22709,-1357
22751,-1513
22791,-1741
22800,-1902
22821,-1706
22860,-1484
22865,-1418
22887,-1558
22908,-1782
22947,-1933
22952,-1969
22973,-1975
22994,-2030
23033,-2093
23038,-2064
23060,-1930
23081,-1812
23120,-1818
23125,-1887
23145,-1867
23166,-1723
23205,-1618
23210,-1730
23231,-2041
23253,-2316
23292,-2335
23297,-2133
23316,-1946
23338,-1947
23377,-2082
23382,-2166
23403,-2096
23424,-1960
23463,-1943
23468,-2106
23490,-2304
23511,-2371
23583,-2313
23594,-2727
23633,-2651
23638,-2245
23659,-1781
23681,-1521
23720,-1474
23725,-1398
23746,-1134
23852,-769
23928,84
23934,-101
23973,-339
23978,-690
23997,-1124
24018,-1638
24058,-2284
24063,-3045
24082,-3710
24104,-4016
24143,-3937
24148,-3733
24169,-3667
24190,-3673
24230,-3457
24235,-2892
24254,-2224
24277,-1798
24316,-1678
24321,-1639
24341,-1514
24362,-1403
24401,-1492
24406,-1741
24428,-1878
24449,-1730
24488,-1443
24493,-1302
24513,-1412
24535,-1578
24608,-1504
24619,-669
24658,-870
24663,-1138
24684,-1216
24705,-1102
24744,-995
24749,-1046
24769,-1209
24792,-1326
24831,-1315
24836,-1217
24856,-1087
24877,-925
25014,-741
25057,-659
25097,-386
25107,-454
25129,-681
25168,-800
25173,-636
25192,-318
25215,-210
25254,-514
25259,-991
25279,-1158
25300,-847
25339,-380
25344,-226
25365,-493
25386,-845
25425,-958
25430,-834
25451,-704
25473,-740
25512,-866
25516,-923
25538,-864
25559,-753
25598,-670
25603,-626
25624,-560
25662,-411
25701,-229
25708,-348
25731,-712
25770,-1016
25775,-1060
25794,-908
25815,-830
25855,-978
25859,-1211
25881,-1252
25902,-1001
25941,-674
25946,-534
25967,-632
25988,-796
26027,-837
26032,-708
26053,-495
26160,-344
26236,-462
26242,-944
26281,-1070
26286,-842
26304,-536
26327,-520
26366,-808
26371,-1025
26391,-860
26412,-448
26451,-205
26456,-325
26477,-589
26498,-670
26537,-496
26542,-316
26563,-392
26584,-705
26623,-967
26628,-940
26650,-694
26671,-494
26743,-527
26755,-692
26795,-544
26800,-555
26819,-746
26840,-948
26880,-1013
26884,-975
26906,-957
26927,-1032
26966,-1108
26971,-1098
26992,-1023
27014,-940
27053,-895
27058,-906
27077,-957
27100,-1029
27139,-1085
27144,-1098
27164,-1104
27185,-1170
27323,-1283
27365,-1331
27405,-1265
27416,-1186
27437,-1256
27476,-1346
27481,-1383
27501,-1330
27522,-1246
27561,-1251
27566,-1402
27587,-1578
27609,-1570
27648,-1322
27653,-1035
27674,-937
27695,-1048
27734,-1165
27739,-1138
27777,-1045
27782,-1042
27821,-1191
27826,-1404
27846,-1569
27867,-1619
27906,-1534
27911,-1354
27932,-1213
27953,-1250
27993,-1415
27998,-1466
28017,-1262
28039,-960
28078,-892
28082,-1149
28104,-1480
28125,-1554
28164,-1343
28169,-1071
28190,-961
28212,-986
28250,-1009
28255,-990
28277,-1028
28298,-1156
28337,-1274
28342,-1262
28362,-1135
28468,-1085
28544,-857
28551,-988
28590,-1135
28594,-968
28614,-711
28636,-658
28675,-848
28679,-1057
28701,-1096
28722,-1015
28794,-956
28807,-813
28846,-716
28850,-726
28870,-807
28891,-864
28930,-874
28935,-902
28956,-1015
28978,-1136
29017,-1176
29022,-1146
29043,-1138
29064,-1184
29103,-1191
29108,-1031
29130,-734
29151,-485
29190,-439
29194,-563
29216,-709
29237,-784
29276,-812
29281,-836
29300,-883
29323,-953
29362,-1053
29367,-1163
29387,-1198
29408,-1094
29447,-890
29452,-724
29473,-691
29494,-785
29632,-913
29674,-867
29714,-822
29724,-659
29746,-548
29785,-511
29789,-564
29827,-627
29832,-677
29871,-731
29876,-787
29897,-801
29918,-737
29957,-666
29962,-688
29983,-801
30004,-876
30043,-824
30048,-751
30069,-840
30091,-1081
30130,-1223
30135,-1065
30154,-731
30177,-549
30216,-702
30221,-1017
30241,-1144
30262,-978
30301,-744
30306,-721
30327,-932
30348,-1111
30387,-1047
30392,-808
30413,-659
30435,-757
30473,-964
30478,-1019
30500,-839
30521,-622
30560,-623
30565,-852
30586,-1039
30607,-986
30646,-790
30651,-711
30671,-857
30777,-1076
30886,-1312
30928,-1507
30942,-1234
30981,-1065
30986,-916
31007,-706
31028,-369
31067,77
31072,521
31093,853
31114,1072
31153,1266
31158,1517
31180,1748
31201,1739
31240,1345
31245,654
31265,-32
31286,-532
31325,-960
31330,-1561
31351,-2376
31372,-3135
31412,-3526
31417,-3503
31437,-3295
31460,-3109
31499,-2931
31504,-2634
31523,-2191
31545,-1694
31584,-1268
31589,-985
31609,-852
31631,-870
31670,-1005
31675,-1163
31695,-1258
31716,-1250
31755,-1179
31760,-1089
31782,-1003
31819,-942
31957,-912
32000,-652
32040,-209
32052,-184
32092,-352
32096,-376
32118,-273
32139,-231
32178,-365
32183,-603
32204,-754
32225,-728
32264,-619
32269,-584
32291,-689
32312,-815
32351,-789
32356,-581
32375,-363
32398,-355
32437,-590
32442,-861
32462,-955
32483,-858
32522,-757
32527,-780
32548,-890
32648,-935
32690,-165
32730,-11
32737,-10
32776,-159
32781,-369
32802,-504
32823,-459
32862,-282
32867,-154
32887,-170
32910,-198
32949,-67
32954,164
32973,237
33109,14
33186,-761
33228,-121
33245,-283
33284,-70
33289,53
33308,-143
33331,-460
33370,-529
33375,-303
33395,-112
33416,-231
33455,-494
33460,-467
33481,-42
33502,397
33541,425
33546,84
33567,-194
33589,-93
33628,237
33633,373
33654,163
33675,-129
33714,-186
33719,-3
33740,141
33761,56
33800,-152
33805,-261
33825,-192
33848,-89
33887,-110
33892,-269
33911,-424
33932,-470
33972,-405
33976,-308
33998,-273
34019,-344
34058,-457
34063,-510
34084,-424
34105,-274
34276,-225
34355,-775
34396,-809
34417,-703
34438,-832
34477,-1001
34482,-1085
34503,-1032
34524,-898
34564,-778
34569,-766
34590,-897
34611,-1092
34650,-1200
34655,-1136
34675,-955
34696,-836
34735,-870
34740,-976
34761,-1025
34783,-1028
34822,-1062
34827,-1102
34848,-1023
34869,-824
34909,-715
34913,-897
34933,-1231
34954,-1357
34993,-1134
34998,-831
35020,-801
35041,-1065
35080,-1301
35085,-1251
35106,-997
35127,-814
35166,-811
35171,-891
35191,-919
35214,-873
35286,-781
35297,-694
35435,-776
35477,-653
35517,-616
35528,-696
35549,-702
35588,-698
35593,-696
35614,-676
35635,-633
35674,-614
35679,-655
35699,-693
35721,-631
35760,-503
35765,-440
35785,-491
35808,-548
35847,-500
35851,-429
35871,-474
35892,-583
35931,-550
35936,-340
35957,-182
35979,-291
36018,-541
36022,-607
36044,-397
36065,-192
36104,-291
36109,-628
36130,-906
36151,-969
36190,-925
36195,-935
36216,-990
36237,-988
36276,-916
36281,-874
36303,-880
36324,-828
36396,-704
36407,-613
36447,-602
36451,-511
36473,-452
36579,-534
36656,-403
36662,-525
36701,-416
36706,-239
36724,-172
36745,-320
36785,-587
36789,-760
36811,-725
36832,-560
36871,-436
36876,-443
36897,-546
36918,-664
36958,-731
36963,-742
36982,-721
37003,-706
37043,-753
37048,-887
37069,-1027
37090,-1063
37129,-1014
37134,-968
37156,-1013
37177,-1101
37216,-1103
37221,-994
37241,-908
37262,-1020
37302,-1301
37306,-1559
37326,-1607
37349,-1441
37389,-1223
37393,-1145
37431,-1231
37436,-1331
37475,-1261
37480,-1013
37498,-792
37520,-820
37560,-1105
37565,-1433
37584,-1579
37606,-1536
37743,-1486
37787,-1362
37827,-1356
37836,-1338
37857,-1409
37896,-1484
37901,-1473
37921,-1391
37942,-1328
37982,-1365
37987,-1459
38008,-1504
38029,-1458
38069,-1357
38074,-1312
38093,-1407
38115,-1610
38154,-1775
38159,-1784
38180,-1608
38202,-1309
38241,-999
38246,-734
38266,-499
38287,-241
38326,68
38331,403
38352,698
38373,883
38413,909
38451,768
38458,50
38497,-387
38502,-764
38523,-1127
38544,-1649
38584,-2379
38589,-3135
38610,-3611
38631,-3682
38671,-3529
38676,-3383
38695,-3247
38717,-2969
38757,-2561
38761,-2208
38781,-2025
38889,-1863
38967,-1596
38973,-989
39013,-1075
39033,-1278
39054,-1113
39094,-1106
39099,-1396
39118,-1708
39140,-1699
39179,-1396
39184,-1158
39205,-1226
39227,-1481
39266,-1630
39271,-1544
39291,-1317
39312,-1123
39352,-1089
39357,-1242
39376,-1493
39398,-1696
39437,-1735
39475,-1616
39483,-1474
39522,-1551
39528,-1623
39549,-1624
39570,-1556
39610,-1423
39615,-1217
39634,-988
39655,-875
39695,-962
39700,-1138
39721,-1195
39742,-1063
39782,-890
39787,-887
39806,-1087
39828,-1313
39867,-1377
39872,-1248
39893,-1036
39915,-874
40053,-813
40095,-908
40136,-1137
40143,-1196
40166,-961
40205,-671
40210,-535
40230,-672
40251,-930
40290,-998
40295,-729
40316,-315
40338,-139
40377,-347
40382,-694
40401,-813
40424,-613
40463,-344
40468,-289
40506,-459
40511,-604
40550,-549
40555,-356
40574,-223
40596,-219
40635,-256
40640,-228
40661,-127
40682,-45
40721,-41
40726,-81
40746,-74
40768,-5
40807,31
40812,-38
40832,-187
40854,-287
40894,-249
40899,-130
40918,-74
40939,-148
40979,-255
40984,-274
41005,-196
41026,-126
41066,-158
41070,-270
41090,-352
41200,-332
41277,2
41283,-247
41323,-127
41341,-148
41364,-331
41404,-451
41408,-411
41428,-291
41449,-259
41489,-378
41494,-534
41515,-608
41536,-617
41576,-699
41613,-938
41621,-1307
41660,-1205
41665,-1075
41685,-1111
41706,-1250
41746,-1256
41751,-1019
41772,-703
41793,-590
41833,-757
41838,-987
41857,-1020
41879,-833
41918,-629
41923,-571
41943,-622
41966,-648
42005,-630
42010,-645
42030,-678
42051,-634
42090,-489
42095,-383
42116,-460
42137,-639
42177,-679
42182,-464
42201,-185
42224,-119
42362,-321
42405,-342
42446,-691
42453,-123
42474,17
42514,-223
42519,-562
42539,-573
42561,-185
42602,198
42607,149
42625,-266
42663,-567
42703,-452
42710,58
42732,-85
42772,-244
42777,-123
42797,208
42818,413
42859,327
42863,118
42883,69
42904,257
42945,479
42950,482
42968,259
42991,83
43031,206
43036,580
43054,870
43077,803
43118,474
43123,253
43141,392
43162,738
43203,908
43208,736
43227,448
43249,349
43290,461
43294,552
43313,427
43334,190
43375,110
43379,250
43399,428
43508,438
43607,342
43648,391
43693,-162
43735,-296
43754,-294
43794,-431
43799,-542
43819,-539
43840,-445
43881,-337
43919,-263
43926,-184
43966,-168
43971,-149
43989,-76
44012,35
44053,100
44057,57
44075,-64
44097,-147
44137,-111
44142,-6
44161,83
44184,122
44225,134
44230,127
44248,108
44269,70
44310,22
44314,-33
44334,-98
44355,-144
44396,-117
44400,-15
44420,68
44441,21
44482,-131
44487,-263
44506,-305
44527,-340
44667,-508
44711,-857
44753,-936
44758,-470
44779,-520
44820,-728
44825,-866
44843,-822
44866,-681
44906,-595
44911,-656
44929,-827
44950,-980
44991,-995
44996,-851
45034,-674
45038,-648
45079,-793
45101,-1032
45122,-1001
45163,-984
45168,-991
45187,-943
45209,-828
45250,-763
45254,-873
45272,-1110
45295,-1317
45336,-1394
45341,-1356
45359,-1323
45380,-1417
45421,-1650
45426,-1889
45445,-1893
45467,-1527
45507,-953
45512,-519
45532,-394
45553,-372
45594,-145
45598,304
45618,719
45639,921
45680,1011
45685,1122
45703,1177
45812,981
45893,-1129
45936,-2934
45953,-3015
45975,-2816
46016,-2577
46021,-2321
46039,-1990
46062,-1625
46136,-1396
46146,-1184
46187,-834
46192,-690
46210,-935
46231,-1310
46272,-1427
46277,-1243
46295,-1052
46318,-1068
46359,-1192
46381,-1109
46403,-1027
46444,-1020
46449,-970
46467,-813
46488,-677
46529,-706
46534,-839
46554,-876
46575,-779
46616,-695
46621,-764
46639,-911
46660,-956
46702,-837
46707,-669
46725,-594
46747,-616
46789,-648
46811,-677
46832,-677
46972,-622
47017,-504
47060,269
47065,-167
47083,-201
47125,91
47130,367
47148,304
47169,-42
47211,-357
47215,-427
47372,-346
47455,259
47499,28
47505,239
47547,-27
47567,-545
47588,-322
47630,3
47635,120
47653,-14
47675,-132
47718,-8
47738,400
47760,286
47803,96
47823,200
47844,373
47887,456
47891,467
47909,484
47931,517
47973,534
47995,586
48105,632
48189,421
48234,301
48244,704
48267,725
48310,523
48331,256
48352,359
48395,415
48415,132
48436,-4
48479,11
48500,197
48521,153
48564,20
48586,-2
48607,127
48650,143
48670,-332
48691,-474
48734,-419
48755,-448
48777,-693
48853,-831
48861,-232
48904,-239
48925,-445
48946,-519
48989,-620
49009,-698
49030,-680
49073,-759
49095,-1018
49116,-855
49258,-546
49304,-874
49348,-965
49367,-1120
49410,-1128
49430,-713
49451,-567
49494,-631
49516,-857
49537,-733
49580,-517
49600,-410
49621,-469
49664,-410
49686,-110
49707,-179
49750,-403
49770,-469
49792,-295
49835,-236
49855,-550
49878,-652
49921,-634
49941,-479
49962,-397
50005,-352
50025,-559
50047,-639
50090,-547
50112,-313
50133,-447
50176,-634
50214,-652
50219,-601
50262,-667
50280,-841
50392,-751
50475,-578
50520,-437
50531,-324
50553,-308
50596,-342
50617,-259
50638,-198
50681,-262
50701,-618
50722,-628
50765,-477
50787,-286
50808,-391
50851,-556
50871,-679
50893,-618
50935,-544
50957,-646
50979,-824
51021,-949
51042,-733
51063,-545
51105,-471
51127,-489
51149,-449
51191,-448
51212,-648
51233,-599
51276,-419
51297,-372
51319,-554
51361,-590
51382,-173
51403,-151
51544,-328
51590,-324
51634,-346
51672,-157
51715,-263
51720,-554
51739,-469
51781,-363
51803,-564
51824,-582
51867,-422
51887,-465
51910,-720
51952,-729
51972,-152
51994,-285
52036,-727
52058,-856
52079,-444
52122,-232
52144,-884
52165,-1245
52207,-1307
52228,-704
52249,-472
52291,-527
52296,-790
52314,-968
52335,-838
52377,-505
52399,-431
52421,-802
52463,-1099
52485,-921
52506,-730
52548,-697
52569,-881
52678,-802
52761,-722
52806,-517
52820,-504
52841,-171
52883,283
52905,831
52926,903
52969,976
53008,1151
53013,1205
53056,1222
53075,839
53096,304
53140,-333
53160,-1208
53181,-1422
53225,-1685
53245,-2467
53267,-2657
53310,-2527
53330,-1703
53352,-1334
53395,-1070
53416,-643
53437,-468
53481,-350
53501,-256
53522,-310
53566,-391
53586,-282
53607,-77
53651,58
53671,-70
53692,-153
53834,-173
53881,-326
53926,-184
53943,-377
53986,-134
54007,300
54028,126
54071,-73
54092,282
54113,547
54156,586
54177,402
54198,427
54241,483
54262,541
54283,592
54326,598
54365,475
54445,578
54490,997
54535,1248
54581,940
54598,996
54619,974
54663,683
54683,62
54704,178
54748,449
54768,627
54789,671
54833,876
54853,1117
54964,908
55049,754
55095,822
55104,1066
55125,962
55169,805
55188,825
55210,979
55254,1054
55273,756
55294,650
55338,720
55358,1091
55380,1211
55424,1264
55444,1349
55465,1450
55509,1558
55528,1404
55549,1199
55593,1114
55614,1190
55635,991
55679,653
55700,474
55721,739
55765,979
55783,957
55805,797
55848,678
55869,769
55907,860
55951,792
55956,235
55976,144
56118,281
56165,199
56211,261
56226,220
56270,-80
56290,-324
56311,-19
56355,288
56374,95
56396,-161
56440,-202
56460,166
56481,171
56525,-40
56545,-368
56566,-232
56610,-14
56630,-195
56651,-495
56694,-552
56714,88
56737,168
56780,-48
56800,-57
56821,258
56865,348
56885,-192
56906,-175
56949,58
56969,-63
56992,-284
57035,-234
57055,76
57077,-95
57120,-258
57140,-31
57251,-113
57335,-200
57380,42
57391,234
57412,101
57488,-39
57495,-224
57538,-232
57560,-439
57581,-565
57624,-549
57644,-289
57666,-253
57708,-201
57730,172
57751,201
57794,-25
57816,-431
57837,-367
57879,-306
57900,-479
57921,-516
57963,-467
57985,-319
58007,-142
58049,62
58071,-111
58092,-359
58134,-367
58155,-55
58177,-282
58220,-633
58240,-330
58261,63
58402,105
58448,-351
58491,-505
58512,-17
58555,-281
58576,-155
58598,104
58640,89
58660,-647
58683,-790
58726,-631
58746,-230
58767,-210
58810,-191
58832,78
58984,218
59069,-249
59113,-98
59157,241
59164,-384
59185,-446
59228,-285
59250,-147
59271,-313
59313,-516
59335,-699
59357,-536
59399,-249
59420,-191
59529,-536
59612,-497
59656,-965
59670,-564
59691,-134
59734,-14
59756,-726
59777,-700
59819,-184
59841,300
59862,-226
59904,-704
59925,-238
59947,94
59989,-4
60011,-538
60032,-381
60074,-64
60096,202
60117,242
60159,373
60181,840
60202,1115
60244,1381
60265,1599
60288,1596
60330,1729
60351,2230
60372,2071
60415,1526
60454,378
60458,26
60501,-417
60520,-1802
60543,-2284
60684,-2437
60732,-605
60777,-244
60792,51
60836,-2
60856,-381
60877,-569
60921,-579
60941,109
60962,344
61006,208
61026,-187
61047,-13
61091,165
61111,-34
61132,-56
61175,22
61197,-385
61218,-627
61262,-493
61282,92
61302,-15
61346,-235
61367,-10
61388,270
61432,352
61452,-106
61473,-295
61517,-260
61537,56
61558,-57
61601,-305
61622,-241
61643,34
61686,151
61707,-180
61818,-269
61903,56
61948,49
61957,40
61995,-34
62038,-195
62043,-389
62063,-125
62106,240
62127,205
62148,-59
62191,-59
62213,391
62234,191
62278,-219
62298,-228
62319,130
62363,268
