timestamp,ECG_Raw
1780837,-273
1780858,-142
1780879,-247
1780922,-270
1780942,-51
1780964,-112
1781006,-279
1781011,-372
1781028,-293
1781049,-168
1781092,-177
1781097,-309
1781115,-378
1781137,-269
1781277,-70
1781323,283
1781367,425
1781386,180
1781428,-51
1781467,-88
1781472,-130
1781514,-270
1781535,-50
1781556,238
1781599,220
1781619,-398
1781641,-225
1781684,227
1781704,96
1781726,-437
1781768,-658
1781773,-417
1781791,-37
1781812,126
1781854,45
1781859,-76
1781877,-154
1781898,-224
1781938,-269
1781944,-189
1781964,-3
1781985,68
1782025,-118
1782030,-413
1782050,-501
1782071,-257
1782111,123
1782116,393
1782136,477
1782157,431
1782197,348
1782202,271
1782222,233
1782242,306
1782282,420
1782287,409
1782307,224
1782419,57
1782529,776
1782572,865
1782656,212
1782699,342
1782740,189
1782745,390
1782785,298
1782790,131
1782809,61
1782830,72
1782870,1
1782875,-166
1782895,-227
1782916,-71
1782956,84
1782961,-60
1782981,-442
1783002,-650
1783042,-477
1783047,-185
1783067,-187
1783089,-525
1783128,-792
1783133,-618
1783153,-115
1783175,219
1783215,42
1783220,-441
1783240,-718
1783261,-515
1783301,-99
1783306,36
1783326,-288
1783347,-722
1783387,-759
1783392,-325
1783412,162
1783434,265
1783605,9
1783684,-255
1783726,-146
1783745,-316
1783766,-398
1783806,-335
1783811,-210
1783831,-145
1783853,-108
1783893,90
1783898,601
1783916,1334
1783938,2023
1783978,2495
1783983,2811
1784003,3206
1784024,3854
1784065,4661
1784070,5354
1784088,5772
1784110,6049
1784151,6441
1784156,6949
1784175,7304
1784196,7252
1784239,6858
1784259,5969
1784281,5398
1784323,4460
1784328,3256
1784345,2140
1784367,1366
1784409,841
1784431,-391
1784453,-1038
1784495,-1389
1784516,-1321
1784554,-1415
1784596,-1617
1784602,-1498
1784622,-1144
1784764,-926
1784810,-1218
1784854,-1650
1784874,-1648
1784917,-1615
1784936,-1229
1784958,-1095
1785001,-1155
1785022,-1372
1785043,-1276
1785086,-1194
1785107,-1330
1785128,-1269
1785171,-1049
1785191,-924
1785214,-1015
1785256,-871
1785277,-265
1785299,-482
1785341,-977
1785362,-1103
1785383,-712
1785426,-576
1785446,-1347
1785468,-1561
1785510,-1332
1785531,-414
1785553,-408
1785595,-723
1785617,-923
1785639,-575
1785714,-364
1785722,-1121
1785765,-1010
1785785,-828
1785897,-926
1785980,-267
1786025,416
1786036,65
1786057,-34
1786100,6
1786120,247
1786142,338
1786185,264
1786205,-330
1786227,-327
1786269,16
1786291,292
1786311,-7
