ECG_Raw
-6796
-3768
-792
-3997
-2931
-2686
-3457
-2251
-1526
-1870
-3197
485
-13
-214
-1095
-1058
-447
-458
-563
-176
153
388
495
104
-508
-1078
-860
-689
-875
-975
-1065
-960
-608
-399
-1156
-1293
-16
-561
-1463
-2439
-3016
-3831
-4520
-4475
-4819
-5934
-5752
-6093
-4107
-3353
-2570
-2002
-1613
-2065
-2044
-1521
-1222
-1813
-2020
-610
-320
-736
-1251
-918
-853
-1716
-1772
-1517
-1534
-1615
-1315
-346
579
535
654
832
-152
643
1952
1697
1765
2034
1835
1454
1544
2774
2741
2192
2220
3014
3528
3336
3655
4556
6126
6334
6536
7454
7723
7673
7015
6411
5575
3783
3061
2252
25
-903
-1353
-769
-1400
-1467
-1409
-1432
-1372
-1095
-83
229
224
-28
21
37
-451
-547
-335
-47
-309
-553
-599
-788
-1082
-990
-659
-469
-443
-283
-18
365
326
137
-84
158
470
1360
937
1546
1247
1298
1188
1115
1364
1440
1348
1237
1313
1314
1009
902
880
1137
1371
1467
1072
1069
1399
1656
1241
934
1348
1410
1138
833
940
895
498
555
967
659
649
601
370
229
254
748
372
116
547
817
24
-330
-255
-234
-767
-1256
-1173
-1047
-1158
-1204
-911
-716
-1099
-1330
-1358
-1304
-1536
-1870
-2058
-1855
-1712
-1530
-1231
-1403
-1801
-1307
-829
-831
-1332
-961
-385
-584
-1074
-1061
71
-19
-724
-1306
-762
-456
-860
-1614
-1974
-1704
-1240
-1544
-1696
-1433
-1015
-842
-959
-1072
-948
-610
-261
-87
-185
-495
-770
-733
-382
-83
-173
-472
-159
-398
-625
-130
143
87
-130
-162
106
439
509
190
-310
-655
-670
-466
-268
-216
-282
-372
-406
-334
-156
27
20
-290
-683
-767
-453
-110
-218
-753
-1201
-1117
-674
-466
-788
-1322
-1552
-911
-785
-814
-1367
-1277
-981
-812
-961
-1313
-1551
-1487
-1214
-984
-975
-1126
-1217
-1083
-797
-599
-678
-921
-1036
-884
-629
-570
-752
-893
-707
-300
-82
-276
-641
-768
-546
-272
-274
-498
-460
-182
-49
-111
-162
-78
-800
-705
-397
-915
-836
-519
-255
-138
-110
-113
-122
-124
-73
14
2
-279
-755
-1111
-1080
-759
-527
-619
-896
-1016
-843
-531
-260
-88
-36
-165
-496
-815
-473
-159
-238
-648
-894
-637
-74
346
357
100
-138
-214
-148
-454
78
131
-530
-555
-214
165
204
-118
-459
-510
-288
-81
-115
-314
-466
-506
-524
-557
-481
-209
72
26
-843
-902
-598
-361
-514
-872
-1001
-765
-440
-364
-523
-630
-556
-480
-612
-856
-918
-680
-376
-367
-683
-996
-1490
-874
-725
-946
-965
-741
-492
-450
-615
-841
-1015
-1128
-1175
-1163
-1149
-1186
-1135
-962
-820
-904
-1159
-1308
-1186
-975
-1005
-1339
-1659
-1656
-1406
-1270
-1418
-1657
-1695
-1518
-1347
-1363
-1507
-1605
-1554
-1397
-1227
-1108
-1079
-1136
-1204
-1189
-1098
-1222
-1751
-1861
-2176
-2293
-2074
-1747
-1674
-1914
-2106
-1945
-1516
-1147
-994
-863
-566
-180
76
201
447
1041
1864
2588
3026
3317
3686
4177
4599
4705
4424
3873
3205
2482
1676
749
-251
-1198
-2040
-2757
-3335
-3734
-3911
-3880
-3795
-3470
-3500
-3635
-3360
-3080
-2991
-3065
-3080
-2872
-2524
-2329
-2492
-2931
-3323
-3367
-3064
-2744
-2719
-2961
-3125
-2985
-2686
-2552
-2647
-2755
-2694
-2583
-2595
-2695
-2519
-2421
-2505
-2608
-2516
-2295
-2170
-2154
-1992
-1610
-1338
-1464
-1829
-1934
-1613
-1247
-1289
-1664
-1712
-1568
-1527
-931
-641
-1011
-1635
-1769
-1239
-633
-635
-1280
-1872
-1864
-1403
-1083
-1189
-1395
-1127
-997
-1156
-1366
-1315
-1071
-960
-1084
-1175
-952
-515
-238
-306
-527
-583
-438
-342
-496
-779
-924
-799
-535
-370
-399
-515
-575
-705
-532
-462
-559
-613
-601
-620
-703
-777
-760
-672
-623
-638
-616
-495
-410
-558
-904
-1162
-1072
-757
-619
-914
-1424
-1703
-1509
-1053
-814
-1052
-1543
-1867
-1810
-1542
-1428
-1627
-1991
-2224
-2184
-2014
-1943
-2058
-2259
-2382
-2329
-2382
-2586
-2817
-3093
-2807
-3063
-3102
-3092
-3148
-3265
-3329
-3271
-3178
-3187
-3270
-3302
-3251
-3230
-3293
-3346
-3251
-3012
-2738
-2542
-2418
-2327
-2251
-2207
-2169
-2116
-2102
-2202
-2521
-2466
-2457
-2511
-2520
-2429
-2293
-2204
-2157
-2064
-1909
-1804
-1858
-1999
-2428
-2076
-2334
-2331
-2020
-1677
-1640
-1880
-2073
-1994
-1816
-1821
-2027
-2160
-2026
-1755
-1644
-1772
-1955
-1982
-1863
-2190
-2333
-1851
-1841
-2012
-2112
-2221
-2281
-2211
-2039
-1853
-1738
-1676
-1571
-1232
-1992
-2158
-2176
-2118
-1982
-1869
-1853
-1885
-1825
-1633
-1473
-1497
-1687
-1880
-1895
-1724
-1501
-1355
-1365
-1593
-1488
-1371
-1302
-1286
-1291
-1334
-1124
-1573
-1257
-1112
-1315
-1679
-1839
-1659
-1363
-1291
-1510
-1815
-1965
-1870
-1633
-1473
-1551
-1797
-1941
-1769
-1391
-1124
-1173
-1391
-1461
-1283
-1095
-1149
-1378
-1467
-1261
-942
-820
-947
-1074
-913
-524
-257
-353
-702
-947
-909
-786
-839
-1065
-1213
-1092
-858
-957
-1512
-1037
-1013
-1094
-1111
-1002
-849
-800
-937
-1165
-1283
-1196
-1026
-1126
-1182
-954
-581
-448
-712
-1089
-1141
-823
-543
-648
-987
-1126
-880
-511
-449
-753
-1049
-1006
-705
-533
-733
-1113
-1253
-998
-611
-468
-634
-846
-868
-553
-688
-473
-473
-690
-965
-920
-723
-667
-792
-975
-1027
-901
-757
-820
-1148
-1544
-1698
-1560
-1386
-1484
-1810
-1992
-1767
-1371
-1282
-1648
-2129
-2246
-1952
-1663
-1701
-1990
-2194
-2129
-1909
-1752
-1737
-1864
-2115
-2437
-2568
-2284
-2100
-2264
-2625
-2030
-2309
-2104
-2050
-2049
-1960
-1829
-1674
-1514
-1434
-1470
-1582
-1624
-1499
-1304
-1162
-1007
-628
0
647
1066
1354
1838
2646
3480
3991
4207
4459
4939
5424
4648
4179
3727
3055
2038
808
-366
-1314
-1997
-2493
-2882
-3191
-3436
-3604
-2885
-2598
-2159
-2322
-2579
-2678
-2580
-2485
-2517
-2591
-2545
-2342
-2148
-2123
-2215
-2232
-2149
-2128
-2285
-2493
-2461
-1660
-1506
-1711
-1970
-1945
-1620
-1288
-1309
-1744
-2261
-2456
-2196
-1777
-1636
-1839
-2059
-1937
-1538
-1282
-1405
-1690
-1769
-1580
-1427
-1519
-1664
-1205
-1382
-1387
-1345
-1239
-1178
-1138
-1012
-824
-900
-854
-802
-772
-687
-568
-564
-722
-890
-876
-703
-579
-622
-702
-648
-543
-606
-877
-1076
-892
-392
2
-33
-343
-497
-225
290
-158
43
-266
-168
48
168
124
10
-76
-253
-262
-236
-253
-328
-329
-144
143
245
8
-403
-696
-758
-775
-923
-1157
-1290
-1281
-1268
-1373
-1485
-1432
-1266
-1268
-1569
-1986
-2185
-2066
-1836
-1797
-1999
-2228
-2283
-2169
-2039
-2039
-2268
-2128
-2405
-2409
-2334
-2287
-2278
-2224
-2126
-2063
-2031
-1915
-1738
-1703
-1929
-2202
-2188
-1851
-1599
-1781
-2256
-2523
-2303
-1858
-1627
-1759
-2014
-2101
-1974
-1768
-1624
-1599
-1707
-1879
-2015
-1920
-1821
-1781
-1754
-1674
-1594
-1584
-1603
-1526
-1626
-1471
-1335
-1394
-1469
-1448
-1249
-914
-634
-684
-1107
-1612
-1790
-1528
-1156
-1120
-1488
-1851
-1812
-1372
-916
-801
-1029
-1302
-1366
-1152
-1234
-1405
-1514
-1495
-1424
-1391
-1377
-1321
-1224
-1171
-1198
-1242
-1222
-1487
-1413
-844
-1095
-967
-1416
-1655
-1445
-1015
-786
-869
-1050
-1075
-938
-861
-979
-1230
-1470
-1617
-1664
-1441
-1288
-1294
-1425
-1499
-1410
-1277
-1303
-1472
-1549
-1411
-1213
-1178
-1236
-1128
-814
-615
-776
-1096
-1188
-1016
-950
-1212
-1526
-1521
-1253
-563
-1186
-517
-338
-556
-852
-884
-760
-775
-1048
-839
-774
-926
-1105
-1096
-930
-838
-974
-1250
-1422
-1397
-1316
-1360
-1468
-1417
-1159
-950
-1049
-1357
-1485
-1183
-669
-389
-528
-844
-983
-847
-638
-623
-850
-1152
-1358
-1387
-1328
