ECG_Raw
828
-1144
-2886
-866
-532
-185
-250
-266
-162
-339
-367
145
458
274
544
-628
-175
-263
89
-579
-375
-411
-680
-815
-885
-1070
-1158
-752
-709
-919
-954
-646
-538
-1121
-1269
-1225
-1500
-1791
-1880
-1775
-1690
-1681
-1287
-1209
-1152
-1193
-1570
-1911
-1735
-1658
-1966
-2581
-2322
-2014
-2338
-2460
-2236
-2006
-2362
-2628
-2233
-2069
-2223
-2682
-2624
-2428
-2186
-2214
-2307
-2506
-2466
-2280
-1927
-2028
-2226
-2260
-2687
-2319
-1827
-2496
-1854
-1839
-2180
-2186
-2066
-2074
-2246
-2337
-2104
-2012
-1995
-1871
-1813
-1866
-2126
-2131
-2071
-1942
-1796
-1620
-1532
-1629
-1687
-2572
-2039
-2329
-1933
-2799
-2762
-2731
-2905
-3028
-2473
-2462
-2557
-2450
-2280
-2233
-2617
-2609
-2283
-1831
-2128
-2444
-2063
-1698
-1621
-2023
-2055
-1901
-1548
-1513
-1561
-1653
-2091
-1706
-2313
-2285
-2376
-2414
-2427
-2576
-2628
-2108
-2125
-2482
-2557
-2088
-1872
-1873
-2054
-2031
-1637
-1793
-2022
-1818
-1633
-1639
-1790
-1702
-1579
-1355
-1071
-691
883
-153
-1844
-2696
-3202
-3836
-3609
-3187
-2646
-2478
-2179
-1361
-1139
-1147
-1499
-1533
-1386
-1085
-1122
-1198
-1087
-1010
-983
-885
-948
-1040
-968
-915
-1029
-1052
-1038
-1156
-1099
-826
-474
-874
-1151
-974
-896
-1033
-1169
-1401
-1429
-1315
-1154
-1386
-1718
-1909
-1811
-1830
-2228
-2315
-2214
-1767
-1608
-1555
-1659
-1680
-1652
-1793
-1770
-1572
-1559
-1562
-1264
-1189
-1311
-1390
-1080
-923
-726
-436
-346
-401
-620
-799
-441
-243
-348
-611
-273
91
-192
-397
-290
-145
-414
-535
-97
-168
-502
-460
-110
-78
-818
-818
-550
-436
-1076
-1207
-1022
-826
-886
-1140
-921
-765
-904
-1029
-1032
-974
-974
-1089
-1289
-1420
-1335
-920
-1044
-1352
-1497
-1295
-968
-1773
-1005
-1156
-1351
-1224
-883
-672
-753
-957
-980
-755
-529
-534
-737
-878
-508
-456
-659
-759
-681
-524
-729
-848
-835
-782
-786
-771
-658
-491
-411
-492
-675
-813
-821
-729
-573
-431
-401
-527
-712
-743
-512
-168
6
-127
-396
-519
-392
-142
9
-48
-253
-450
-500
-357
-51
-224
-549
-760
-712
-503
-371
-421
-519
-496
-459
-336
-666
-564
-308
-131
-179
-373
-511
-499
-408
-363
-451
-660
-890
-987
-878
-643
-499
-586
-817
-956
-888
-718
-641
-714
-810
-784
-630
-498
-660
-769
-752
-689
-748
-955
-1142
-1094
-840
-630
-598
-569
-287
180
489
455
917
-411
-552
-1388
-2159
-2909
-3389
-3470
-3210
-2834
-2547
-2363
-2109
-1632
-1013
-541
-431
-603
-774
-759
-600
-497
-622
-411
-167
-47
-73
-156
-238
-347
-475
-513
-414
-315
-384
-560
-569
-284
48
54
-284
-569
-446
-47
174
-295
-398
-244
-264
-407
-457
-358
-268
-326
-461
-517
-477
-475
-581
-707
-743
-718
-711
-683
-600
-531
-520
-530
-498
-433
-385
-353
-278
-153
-91
-202
-424
-566
-533
-397
-319
-351
-425
-441
-355
-197
-12
148
223
180
51
-86
-255
-103
11
-44
-120
-208
-287
-318
-282
-215
-278
-439
-599
-674
-626
-500
-448
-595
-879
-1041
-927
-677
-609
-838
-1120
-1144
-905
-715
-813
-1094
-1281
-1279
-1256
-1352
-1463
-1423
-1281
-1260
-1418
-1543
-1436
-1215
-1215
-1523
-1249
-1234
-1158
-1212
-1238
-1421
-1623
-1737
-1694
-1586
-1534
-1544
-1513
-1408
-1308
-1305
-1381
-1412
-1326
-1183
-1096
-1092
-1118
-1115
-1084
-1057
-1044
-1030
-1070
-1193
-1329
-1316
-1073
-779
-687
-846
-1004
-921
-689
-647
-967
-1468
-1146
-731
-583
-727
-96
-670
-824
-630
-374
-256
-350
-500
-460
-185
89
100
-203
-562
-667
-460
-171
-94
-277
-491
-457
-133
222
289
4
-341
-403
-138
161
192
-69
-354
-403
-217
33
183
59
-115
-234
-228
-142
-122
-257
-437
-471
-360
-346
-851
-772
-506
-366
-508
-764
-859
-751
-620
-669
